PhraseId,Sentiment
196554,1.91466
196555,1.91466
196556,2.13771
196557,2.13771
196558,2.21662
196559,2.30238
196560,2.30238
196561,2.02222
196562,2.02222
196563,2.03333
196564,2.03333
196565,2.06667
196566,2
196567,2
196568,3.14286
196569,2.00619
196570,2.00619
196571,2.00619
196572,1.97431
196573,1.97431
196574,2.16569
196575,1.88342
196576,1.88342
196577,1.68059
196578,1.68059
196579,1.74181
196580,1.74181
196581,1.74181
196582,1.58553
196583,1.75
196584,1.42105
196585,1.63468
196586,1.61986
196587,1.61986
196588,1.53506
196589,1.78947
196590,2.23838
196591,2.25
196592,2.375
196593,3.25
196594,1.5
196595,1.5
196596,1.5
196597,2.01606
196598,2.46258
196599,3.12443
196600,3.12443
196601,1.80073
196602,1.86722
196603,1.86722
196604,1.86722
196605,1.72595
196606,1.80724
196607,1.80724
196608,1.73269
196609,1.98565
196610,1.98565
196611,2.00732
196612,2.00849
196613,2.00849
196614,1.725
196615,2.06519
196616,2.09855
196617,1.53571
196618,2.37997
196619,2.01515
196620,2.01515
196621,2.0303
196622,2.0303
196623,2.04147
196624,2.09205
196625,2.09205
196626,2.19001
196627,2.19001
196628,2.19001
196629,2.39307
196630,1.88543
196631,2
196632,2
196633,2.03763
196634,1.96528
196635,1.55556
196636,2.0583
196637,2.09764
196638,2.19276
196639,2.19276
196640,2.17228
196641,2.25841
196642,2
196643,1.90741
196644,1.98243
196645,1.99771
196646,1.99771
196647,1.96119
196648,1.96119
196649,2.00988
196650,2.00988
196651,2.00988
196652,1.97951
196653,1.97676
196654,2.08904
196655,1.78125
196656,1.78125
196657,2.0625
196658,1.5
196659,2.16176
196660,2.20844
196661,2.20899
196662,2.20899
196663,2.20899
196664,2.3325
196665,2.57233
196666,2.57233
196667,2.09266
196668,2.09266
196669,2.00775
196670,2.14286
196671,1.96197
196672,1.96197
196673,2
196674,1.94296
196675,1.94296
196676,2.43137
196677,1.45455
196678,2.30538
196679,2.30538
196680,3
196681,2.2475
196682,2.18818
196683,2.24181
196684,2.2929
196685,2.22478
196686,2.22478
196687,2.22478
196688,2.19151
196689,2.22997
196690,2.22997
196691,1.95
196692,1.95
196693,2
196694,2.50994
196695,2.6875
196696,2.04518
196697,2.04518
196698,2.04518
196699,1.98777
196700,1.98777
196701,1.98777
196702,2
196703,2.13417
196704,2.13417
196705,2.14812
196706,2.14812
196707,2.14812
196708,2.14812
196709,2.15984
196710,2.37525
196711,2.37525
196712,2.37525
196713,2.57814
196714,2.57814
196715,2.74603
196716,2.17235
196717,2.17235
196718,2.17235
196719,1.94443
196720,2
196721,2
196722,2
196723,1.92591
196724,1.92591
196725,1.92591
196726,2.11325
196727,2.11325
196728,1.46512
196729,2.24288
196730,2.02692
196731,2.05385
196732,2.38684
196733,2.38684
196734,2.48438
196735,2.48438
196736,2.48438
196737,1.83146
196738,1.83146
196739,1.85895
196740,1.85895
196741,1.88323
196742,1.8698
196743,1.8698
196744,1.8698
196745,1.72568
196746,1.72568
196747,1.85731
196748,1.6818
196749,2
196750,2
196751,1.5227
196752,1.5227
196753,1.5227
196754,1.939
196755,1.939
196756,2.07143
196757,2.07143
196758,2
196759,2.10714
196760,1.74035
196761,1.74035
196762,1.74035
196763,1.2807
196764,2.2
196765,2.26109
196766,2.29962
196767,2.29962
196768,2.29962
196769,2.30973
196770,2.24128
196771,2.3308
196772,1.75252
196773,2.90909
196774,2.15176
196775,1.66869
196776,1.47244
196777,1
196778,1.59055
196779,1.59055
196780,1.59055
196781,1.4
196782,1.4
196783,0.866667
196784,1.66667
196785,1.66667
196786,2.16219
196787,1.86493
196788,2.20493
196789,2.20493
196790,2.30728
196791,3
196792,1.96092
196793,2.26356
196794,2.26356
196795,2.26356
196796,2.28908
196797,2.57864
196798,2.57864
196799,2.70176
196800,3.2
196801,1.85475
196802,1.85475
196803,1.92941
196804,1.92941
196805,1.92941
196806,2.20839
196807,2.20839
196808,1.97966
196809,1.97966
196810,1.97966
196811,1.97966
196812,1.96716
196813,1.9859
196814,2.01932
196815,2.01932
196816,1.94789
196817,2.43712
196818,2.48177
196819,1.58824
196820,1.58824
196821,2.70515
196822,2.33803
196823,2.82753
196824,2.82753
196825,2.82753
196826,2.56482
196827,2.68421
196828,2.67851
196829,2.67851
196830,2.7085
196831,2.7085
196832,2.70023
196833,3
196834,3
196835,2.55034
196836,2.61852
196837,2.61852
196838,2.53333
196839,2.34719
196840,2
196841,2.39058
196842,2.39058
196843,2.4749
196844,2.50857
196845,2.50857
196846,2.33623
196847,2.44124
196848,2.44643
196849,2.39286
196850,2.5
196851,2.13763
196852,2.13763
196853,2.38084
196854,1.88142
196855,1.88142
196856,1.88142
196857,1.83815
196858,1.63156
196859,1.13333
196860,1.89715
196861,1.89715
196862,2
196863,1.88687
196864,2.10767
196865,2.19774
196866,2.38889
196867,1.92754
196868,1.79224
196869,1.79224
196870,2.1357
196871,2.14815
196872,1.65485
196873,1.65485
196874,1.6224
196875,1.67649
196876,1.67649
196877,1.43098
196878,2.11845
196879,2.11845
196880,2.21501
196881,2.31875
196882,2.31875
196883,2.68602
196884,2.68602
196885,2.68602
196886,3.02903
196887,2.90511
196888,2
196889,1.76785
196890,1.63248
196891,1.90323
196892,1.90323
196893,1.90323
196894,1.97362
196895,1.97362
196896,2.03922
196897,2.03922
196898,2
196899,2
196900,2.06305
196901,2.33199
196902,2.33199
196903,2.33199
196904,2.16398
196905,2.5
196906,1.79412
196907,1.79412
196908,1.79412
196909,2
196910,2.2055
196911,2.55457
196912,2.73077
196913,2.37838
196914,2.37838
196915,2.14203
196916,2.14203
196917,2.12632
196918,1.97794
196919,1.97794
196920,2.42308
196921,2.14792
196922,2.14792
196923,2.14792
196924,2.78537
196925,2.78537
196926,1.93544
196927,1.83532
196928,1.83532
196929,1.38889
196930,2.05853
196931,2.05853
196932,2.03557
196933,2.03557
196934,2.02616
196935,2.27907
196936,2.39321
196937,2.39321
196938,2.88125
196939,2.88125
196940,3.2
196941,2.06784
196942,2.06784
196943,2
196944,2
196945,2
196946,2
196947,1.89007
196948,1.89007
196949,1.89007
196950,1.90689
196951,1.90689
196952,1.90689
196953,1.83176
196954,1.98678
196955,1.92943
196956,2
196957,1.92943
196958,1.9567
196959,1.9567
196960,1.9567
196961,2.03412
196962,2.01116
196963,1.91126
196964,1.76683
196965,1.98347
196966,1.98347
196967,1.95984
196968,1.95579
196969,1.95579
196970,1.75265
196971,1.75265
196972,2.10622
196973,2.10622
196974,2.65001
196975,1.92496
196976,1.92496
196977,1.8934
196978,1.8934
196979,1.92403
196980,2.1423
196981,1.88288
196982,1.70577
196983,1.70577
196984,1.4
196985,1.4
196986,2.56825
196987,2.56825
196988,2.63158
196989,2.55558
196990,3.15789
196991,2.40501
196992,2.28779
196993,2.52222
196994,1.94813
196995,1.94813
196996,1.90327
196997,1.94175
196998,1.6
196999,1.97592
197000,1.91812
197001,1.91812
197002,1.94702
197003,2.01446
197004,2.05106
197005,2.05106
197006,1.74194
197007,1.48387
197008,2.25715
197009,2.25715
197010,2.25715
197011,2.21616
197012,1.48
197013,2.21731
197014,2.21731
197015,2.70462
197016,2.70462
197017,1.95069
197018,2.19223
197019,1.6875
197020,1.6875
197021,2.69697
197022,2.69697
197023,1.91618
197024,1.91618
197025,2.65
197026,2.65
197027,1.85973
197028,1.81214
197029,1.81214
197030,1.7031
197031,1.7031
197032,2.14138
197033,2.14138
197034,2.19057
197035,2.19057
197036,2
197037,1.37439
197038,1.60955
197039,1.11765
197040,2.10145
197041,2.10145
197042,1.13924
197043,1.13924
197044,0
197045,1.96479
197046,1.96479
197047,1.96479
197048,1.96479
197049,2.16159
197050,1.8336
197051,2
197052,2.32506
197053,2.24829
197054,2.24829
197055,2.24829
197056,2.20677
197057,2.16
197058,2.21846
197059,2.21846
197060,2.28693
197061,2.28693
197062,2.28693
197063,2.15
197064,2.15
197065,2.3
197066,2.3
197067,2
197068,2.53636
197069,2.74404
197070,2.74404
197071,2.39791
197072,2.39791
197073,2.39791
197074,2.39791
197075,2
197076,2
197077,2
197078,2.59686
197079,2.59686
197080,2.42315
197081,2.25702
197082,1.78571
197083,1.78571
197084,2.32435
197085,2.3258
197086,2.14683
197087,2
197088,2.22024
197089,2.50476
197090,2.50476
197091,1.85714
197092,2
197093,2.64465
197094,2.64465
197095,2.64465
197096,2.84336
197097,2.83319
197098,2.83319
197099,2.96312
197100,2.65957
197101,2.24723
197102,2.24723
197103,1.53285
197104,1.53285
197105,1.46471
197106,1.46471
197107,1.57828
197108,1.74015
197109,1.74015
197110,1.3
197111,1.25455
197112,1.52978
197113,1.27907
197114,1.96183
197115,1.96183
197116,1.96183
197117,1.93869
197118,1.94888
197119,1.94888
197120,2.04266
197121,2.04266
197122,2.18845
197123,1.90408
197124,1.90408
197125,1.73064
197126,1.73064
197127,2.23731
197128,2.31183
197129,2.31183
197130,1.4773
197131,1.4773
197132,1.08333
197133,1.08333
197134,0.666667
197135,2.05274
197136,2.05274
197137,2.05247
197138,2.2619
197139,2.2619
197140,2
197141,1.94776
197142,1.85283
197143,2.01839
197144,2.33333
197145,1.90188
197146,1.95026
197147,1.96981
197148,2.89286
197149,1.50829
197150,1.50829
197151,0.711538
197152,1.94439
197153,1.94439
197154,1.87715
197155,1.87715
197156,1.87715
197157,1.8521
197158,1.8521
197159,1.55502
197160,1.9022
197161,1.63016
197162,2.04525
197163,1.91157
197164,1.77778
197165,1.97847
197166,1.69224
197167,1.69224
197168,1.69224
197169,1.69224
197170,1.95862
197171,1.95862
197172,2.01404
197173,2.01404
197174,2.01404
197175,2.06844
197176,2.05505
197177,2.05505
197178,2.1356
197179,2.02283
197180,2.09743
197181,2.09743
197182,2.53333
197183,1.95213
197184,1.95213
197185,2.04151
197186,1.79643
197187,2
197188,1.86624
197189,1.7838
197190,2
197191,2
197192,2
197193,1.72975
197194,1.72975
197195,1.72975
197196,1.67204
197197,1.67204
197198,1.57473
197199,1.57473
197200,2.19714
197201,2.21991
197202,2.21991
197203,2.21991
197204,2.18861
197205,2.18861
197206,2.17183
197207,2.17183
197208,2.17183
197209,2.48276
197210,2.01636
197211,2.01636
197212,2.01636
197213,2.19867
197214,2.18965
197215,2.09529
197216,2.15517
197217,2.31034
197218,2
197219,2.07544
197220,1.99886
197221,2.05466
197222,2.05466
197223,2.0548
197224,2.0548
197225,2.11373
197226,2.11373
197227,2.11929
197228,2.11929
197229,1.93987
197230,1.93987
197231,2
197232,2.19106
197233,2.19106
197234,2.37129
197235,3.71429
197236,1.92362
197237,2
197238,2
197239,2
197240,2
197241,2.08224
197242,2.24357
197243,2.41129
197244,2.41129
197245,2.82258
197246,2
197247,2.02174
197248,2.02174
197249,2.39074
197250,2.39074
197251,1.96902
197252,1.96902
197253,2
197254,1.96386
197255,1.96386
197256,2.01398
197257,2.01398
197258,2.07445
197259,2.07445
197260,2.07445
197261,2.11905
197262,2.11905
197263,1.97367
197264,1.9157
197265,2.00266
197266,2.00266
197267,2.00266
197268,2.23713
197269,2.66667
197270,2.66667
197271,2.17577
197272,2.17577
197273,2.20507
197274,2.20507
197275,1.75899
197276,1.75899
197277,1.75899
197278,1.73621
197279,1.83333
197280,2.65115
197281,2.65115
197282,2.62281
197283,2.62281
197284,2.62281
197285,2.74561
197286,2.5
197287,1.61793
197288,1.61793
197289,1.61793
197290,1.19053
197291,1.53623
197292,2.1291
197293,1.5
197294,1.5
197295,1
197296,2
197297,2.28638
197298,2.28638
197299,2.29684
197300,2.29684
197301,2.30395
197302,2.29399
197303,2.29399
197304,2.41895
197305,2.21069
197306,1.98995
197307,1.95345
197308,1.9516
197309,1.9516
197310,1.99656
197311,1.99656
197312,2
197313,2
197314,2
197315,2
197316,1.99427
197317,2.02594
197318,1.93911
197319,1.94005
197320,1.94005
197321,1.93937
197322,1.65126
197323,1.65126
197324,1.95823
197325,1.95823
197326,1.85626
197327,1.42102
197328,1.50581
197329,1.50581
197330,1.23153
197331,1.23153
197332,0.0909091
197333,2.19147
197334,2.19147
197335,2.19615
197336,2.19615
197337,2.35066
197338,2.09103
197339,2.08027
197340,2.08027
197341,2.14704
197342,1.95563
197343,1.89432
197344,1.89432
197345,1.89432
197346,1.88079
197347,1.90365
197348,1.40443
197349,1.50849
197350,1.3125
197351,1.3125
197352,2.07006
197353,2.07006
197354,2.07006
197355,2.09344
197356,2.09344
197357,2.38235
197358,2.06338
197359,2.08575
197360,2.08575
197361,2.15139
197362,2
197363,2.18924
197364,2.18924
197365,2.28125
197366,2
197367,2.09722
197368,2.09722
197369,2.09722
197370,1.77778
197371,2.15676
197372,1.96498
197373,1.96498
197374,1.96498
197375,1.91727
197376,1.91727
197377,1.91727
197378,1.92298
197379,1.87099
197380,1.91916
197381,2.37931
197382,2.37931
197383,1.45902
197384,2.23895
197385,2.23895
197386,2.23895
197387,2.29461
197388,2.29461
197389,2.29461
197390,2.29461
197391,3.33333
197392,2.03493
197393,1.9764
197394,1.9764
197395,1.9646
197396,1.9646
197397,2
197398,2.20802
197399,2.85714
197400,2.85714
197401,2
197402,2.85714
197403,2.12688
197404,2.14182
197405,2.23924
197406,2.10286
197407,2.14112
197408,2.02222
197409,2.18075
197410,2.18075
197411,2.21154
197412,2.21154
197413,2
197414,2.11919
197415,1.94981
197416,2.35138
197417,2.35138
197418,2.79827
197419,3.06667
197420,1.90448
197421,1.90448
197422,2.01451
197423,2.01451
197424,1.90406
197425,2
197426,1.85608
197427,2.06973
197428,2.06973
197429,2.19529
197430,2.00695
197431,2.00695
197432,1.78704
197433,1.78704
197434,1.78704
197435,1.69998
197436,2.31915
197437,2.31915
197438,2.31915
197439,2.30674
197440,2.35069
197441,2.25926
197442,2.25926
197443,2.25926
197444,2.0463
197445,2.0463
197446,1.63415
197447,2.01257
197448,2.74695
197449,1.87905
197450,1.87905
197451,1.85947
197452,1.85947
197453,1.85947
197454,1.85947
197455,2.00464
197456,1.88033
197457,2.52381
197458,1.7627
197459,1.7627
197460,1.84857
197461,1.84857
197462,1.86429
197463,1.90837
197464,1.87479
197465,1.4
197466,2.14805
197467,2.14805
197468,2.14805
197469,2.52369
197470,2.52369
197471,2.52369
197472,2.68012
197473,2.95221
197474,3.125
197475,2.77941
197476,2.77941
197477,2.04787
197478,2.04787
197479,2.17073
197480,2.17073
197481,2
197482,2.02897
197483,2.02897
197484,2.07895
197485,1.94085
197486,2.10692
197487,2.10692
197488,2
197489,2.21705
197490,1.98613
197491,1.98613
197492,2.13059
197493,2.14505
197494,2.1934
197495,2.1934
197496,2.29011
197497,2.29011
197498,2
197499,2
197500,1.625
197501,1.625
197502,2
197503,1.84315
197504,1.84315
197505,1.06663
197506,1.17209
197507,2.36083
197508,2.36083
197509,2.36083
197510,2.57249
197511,2.71642
197512,2.42857
197513,1.70371
197514,1.69699
197515,1.67952
197516,1.7564
197517,1.7564
197518,1.78509
197519,1.78509
197520,1.78509
197521,2.10526
197522,1.625
197523,1.73918
197524,1.71668
197525,1.71668
197526,1.93089
197527,1.89056
197528,1.64516
197529,1.07407
197530,1.07407
197531,1.69946
197532,1.69946
197533,1.79526
197534,1.7796
197535,1.53226
197536,2
197537,2
197538,1.94449
197539,2.00102
197540,2.00102
197541,1.6472
197542,1.6472
197543,2
197544,1.6472
197545,1.62248
197546,1.74306
197547,2.11111
197548,1.62038
197549,1.62038
197550,1.6839
197551,1.5421
197552,1.5421
197553,1.998
197554,1.31415
197555,1
197556,1.41886
197557,1.41886
197558,1.125
197559,1.125
197560,2.25
197561,0
197562,2.17308
197563,2.17308
197564,2.17308
197565,2.18006
197566,2.21632
197567,2.21632
197568,2.38166
197569,2.17229
197570,2.17229
197571,2.09969
197572,2.09969
197573,2.09969
197574,2.52424
197575,2.52424
197576,2.52424
197577,2.04762
197578,2.76256
197579,3.33333
197580,2.19178
197581,1.84495
197582,1.72193
197583,1.21373
197584,2.23013
197585,2.23013
197586,2
197587,2
197588,2.46026
197589,2.2691
197590,2.39029
197591,2.39029
197592,2.50714
197593,2.50714
197594,2.50714
197595,2.3124
197596,2.42857
197597,2.85714
197598,2
197599,2.08005
197600,1.89115
197601,1.89115
197602,1.89115
197603,1.88482
197604,1.88482
197605,1.86251
197606,1.86251
197607,1.5
197608,1.98335
197609,2.73077
197610,1.60964
197611,1.60964
197612,1.60964
197613,1.92913
197614,2
197615,2.2563
197616,2.25699
197617,2.21196
197618,2
197619,2.31793
197620,2.26087
197621,2.25606
197622,2.25606
197623,2.22884
197624,2.727
197625,2.727
197626,2.82609
197627,2.11814
197628,2.33911
197629,2.09051
197630,1.98436
197631,2.16549
197632,1.8938
197633,1.8584
197634,1.94385
197635,1.83333
197636,2
197637,2.40896
197638,2.44578
197639,2.37214
197640,1.72963
197641,1.72963
197642,2.04785
197643,2.18635
197644,1.41141
197645,1.41141
197646,1.41141
197647,1.41141
197648,1.28145
197649,1.28145
197650,1.9224
197651,1.9224
197652,1.95349
197653,1.95349
197654,1.95349
197655,1.92779
197656,1.93015
197657,1.9842
197658,1.9842
197659,1.97641
197660,1.54714
197661,1.15385
197662,2.09905
197663,2.08917
197664,2.12812
197665,2.12812
197666,2.1713
197667,2.18519
197668,2.16667
197669,2.5
197670,2
197671,2
197672,2
197673,2
197674,1.87748
197675,1.45833
197676,1.45833
197677,2
197678,1.99724
197679,2.05693
197680,2.02181
197681,2.02181
197682,2.03977
197683,2.15833
197684,2.2623
197685,1.9212
197686,2
197687,2.13906
197688,2.13906
197689,2.18892
197690,2.18892
197691,2.18892
197692,2.00403
197693,2.37382
197694,2.37382
197695,2.70833
197696,2.0393
197697,2.11057
197698,2.129
197699,2.72687
197700,2.00943
197701,2.04534
197702,2
197703,2.06045
197704,2.06045
197705,1.91971
197706,2
197707,1.94063
197708,1.9677
197709,1.9677
197710,1.98373
197711,2
197712,1.97831
197713,1.99732
197714,1.96236
197715,1.91348
197716,2
197717,1.90483
197718,1.8891
197719,1.86985
197720,1.81367
197721,2.3
197722,1.73261
197723,1.73261
197724,1.93301
197725,1.93301
197726,1.86601
197727,1.86601
197728,2
197729,2
197730,2
197731,2
197732,1.33182
197733,1.3
197734,1.36364
197735,1.87876
197736,1.87876
197737,2.37671
197738,1.67958
197739,1.51766
197740,1.51766
197741,1.60571
197742,1.53509
197743,1.33333
197744,2.32023
197745,2.32023
197746,2.16789
197747,2.00837
197748,2
197749,2.2317
197750,2.29335
197751,2.33708
197752,2.29798
197753,3.44444
197754,2.58682
197755,2.58682
197756,2.58682
197757,2.71499
197758,2.81887
197759,2.45864
197760,1.75532
197761,1.56601
197762,1.56601
197763,1.93236
197764,2.14286
197765,1.83645
197766,1.83645
197767,1.09479
197768,2.13311
197769,2.23529
197770,2.23529
197771,2.37143
197772,2.24832
197773,2.24832
197774,2.29539
197775,2.50143
197776,2.70462
197777,2.26792
197778,2.26792
197779,2.26792
197780,2.44478
197781,2.20677
197782,1.75
197783,2.35903
197784,2.29781
197785,2.17949
197786,2.17949
197787,2.17432
197788,2.17432
197789,2.10959
197790,2.10959
197791,2.03877
197792,2.03877
197793,2.02537
197794,2.18041
197795,2.31691
197796,2.31691
197797,2.55556
197798,2.07826
197799,2.07826
197800,2.30378
197801,2.44543
197802,2.23393
197803,2.23393
197804,2.46825
197805,2.46825
197806,2.5
197807,2.4619
197808,2.4619
197809,2.4619
197810,2.74635
197811,3.12
197812,2.27226
197813,2
197814,2.40839
197815,1.99962
197816,1.9295
197817,1.99521
197818,2.19042
197819,2.19042
197820,2.19042
197821,2
197822,1.8
197823,1.8
197824,1.8
197825,1.6
197826,2
197827,2.35021
197828,2.35021
197829,1.94456
197830,1.93946
197831,1.96996
197832,1.96996
197833,1.83674
197834,1.83674
197835,1.68821
197836,1.33333
197837,1.93576
197838,1.90034
197839,1.97015
197840,2.01754
197841,2.05732
197842,2.05732
197843,2.09503
197844,2.09503
197845,2.14254
197846,2.14254
197847,2.73684
197848,2
197849,2.00076
197850,1.72727
197851,2.27425
197852,1.99544
197853,1.97456
197854,2
197855,1.97092
197856,2.10547
197857,2.10547
197858,1.9171
197859,1.9171
197860,1.99549
197861,1.86484
197862,2.17227
197863,2.17227
197864,2.17227
197865,2.24524
197866,2.24524
197867,2.2055
197868,2.2055
197869,2.02789
197870,2.02789
197871,2.06489
197872,2.06489
197873,2
197874,1.99088
197875,1.99088
197876,2.34759
197877,2.05573
197878,2.05573
197879,2.08359
197880,2.08359
197881,2.26923
197882,2
197883,2
197884,2.33466
197885,2.67825
197886,2.67825
197887,2.59459
197888,2.7619
197889,1.99107
197890,1.85714
197891,2.00112
197892,2.43256
197893,2.4
197894,1.92267
197895,1.92267
197896,1.3
197897,1.3
197898,1.98494
197899,2.0586
197900,2.0586
197901,1.88523
197902,1.88523
197903,2.27907
197904,2.23197
197905,2.23197
197906,2.23197
197907,1.93584
197908,1.58333
197909,2.00634
197910,2.00634
197911,2.15321
197912,1.90842
197913,1.94737
197914,2
197915,2.03274
197916,2.00138
197917,1.89549
197918,2.21316
197919,2.0445
197920,2.0445
197921,1.94091
197922,1.94091
197923,1.94091
197924,1.87948
197925,1.9066
197926,2
197927,1.85235
197928,1.85235
197929,1.85235
197930,2.07333
197931,2.33803
197932,2.40385
197933,2.56909
197934,2.9203
197935,2.9203
197936,2.91176
197937,1.74245
197938,1.74245
197939,1.74245
197940,1.74245
197941,1.68627
197942,1.68627
197943,1.68627
197944,1.76117
197945,1.40821
197946,2.29601
197947,2.02602
197948,2.02602
197949,1.98294
197950,2.00433
197951,2.03726
197952,2.03726
197953,2.59794
197954,1.85036
197955,1.85036
197956,1.85036
197957,1.5
197958,2.02555
197959,2.32759
197960,2.83599
197961,2.83599
197962,2.83599
197963,3.04762
197964,2.76545
197965,2.76545
197966,2.41379
197967,2.41379
197968,2.5
197969,2.03214
197970,2.14767
197971,2.1259
197972,2.26991
197973,2.25605
197974,2.25605
197975,1.93587
197976,1.93587
197977,1.93587
197978,1.93587
197979,1.87143
197980,3
197981,1.58929
197982,1.78571
197983,1.78571
197984,1.78571
197985,2.17857
197986,2
197987,1
197988,2.18446
197989,2.16361
197990,2.16361
197991,2.20332
197992,2.10207
197993,2.10207
197994,1.99949
197995,2
197996,1.99924
197997,1.99924
197998,1.81818
197999,2.20465
198000,1.86849
198001,2.37273
198002,2
198003,2.37273
198004,2.37273
198005,2.94545
198006,1.8
198007,2.21782
198008,2.21782
198009,2.21782
198010,2.21782
198011,2.21782
198012,1.72085
198013,1.72085
198014,2.54913
198015,2.54913
198016,2.52632
198017,2.56053
198018,1.93696
198019,1.93696
198020,2.1712
198021,2.08464
198022,1.77632
198023,1.55263
198024,2
198025,1.74936
198026,1.74936
198027,1.74936
198028,1.41514
198029,0.333333
198030,1.95604
198031,1.95604
198032,2
198033,1.91209
198034,1.91209
198035,2.25069
198036,2.5059
198037,2.17234
198038,2.17234
198039,2.1603
198040,2.1812
198041,2.4186
198042,2.0625
198043,2
198044,2.125
198045,1.97562
198046,1.97562
198047,1.97562
198048,1.98832
198049,2.04905
198050,2.04905
198051,2.02472
198052,2.02472
198053,1.98115
198054,1.98115
198055,1.98115
198056,2.02941
198057,2.02941
198058,1.88462
198059,2.05739
198060,1.8119
198061,1.8119
198062,1.6
198063,2.30288
198064,2.23077
198065,1.90735
198066,1.90735
198067,1.86417
198068,1.8875
198069,1.93333
198070,2.4
198071,2
198072,2
198073,1
198074,1.75
198075,1.75
198076,1.89385
198077,1.89385
198078,1.83691
198079,1.83691
198080,1.83691
198081,1.65154
198082,1.36272
198083,1.36272
198084,1.36272
198085,0.796875
198086,0.796875
198087,0
198088,1.92857
198089,2
198090,2.22917
198091,2.125
198092,2.05935
198093,2.11359
198094,2.02719
198095,2
198096,2.2
198097,2
198098,1.9356
198099,2.10184
198100,2.23704
198101,2.4
198102,2.07407
198103,2.07407
198104,1.89404
198105,1.89404
198106,1.74687
198107,1.68763
198108,1.68763
198109,1.71429
198110,1.71429
198111,1.14286
198112,2
198113,2
198114,2
198115,1.66098
198116,1.66098
198117,1.36022
198118,2.10009
198119,2.10009
198120,2.12511
198121,2.21065
198122,2.21065
198123,2.21065
198124,1.87268
198125,2
198126,1.96558
198127,1.82609
198128,1.98551
198129,1.98551
198130,1.98033
198131,1.98637
198132,1.64421
198133,2.15745
198134,2.19446
198135,2.27015
198136,2.27015
198137,2.27015
198138,2.18855
198139,2.22835
198140,2.24076
198141,2.24076
198142,2.20353
198143,2.17661
198144,2.17661
198145,2.17661
198146,2.17661
198147,1.86011
198148,1.9157
198149,2.25573
198150,1.94311
198151,1.94311
198152,1.94311
198153,1.94311
198154,2.10132
198155,1.864
198156,2.44331
198157,2.35801
198158,2.62243
198159,2.62243
198160,2.57125
198161,3
198162,1.99568
198163,1.99568
198164,1.85607
198165,1.85607
198166,1.85607
198167,1.81725
198168,1.91429
198169,1.91429
198170,1.42857
198171,2.1702
198172,2.67742
198173,2.00112
198174,2.15152
198175,2.15152
198176,1.92593
198177,1.92593
198178,2
198179,2
198180,2
198181,2.19418
198182,2.19418
198183,2.0942
198184,2.0942
198185,2.0942
198186,2.09946
198187,2.09946
198188,1.59286
198189,2.08894
198190,2.20353
198191,2.20353
198192,2.20353
198193,2.25131
198194,2.20033
198195,2.20033
198196,1.86777
198197,2.27171
198198,2.3993
198199,2.5676
198200,2.5676
198201,3.71429
198202,3.71429
198203,3.71429
198204,2.34692
198205,2.34692
198206,2.34692
198207,2.39304
198208,2.39304
198209,2.39304
198210,2.4375
198211,2.4417
198212,2.4417
198213,2.4225
198214,3.03571
198215,3.03571
198216,2.21809
198217,2.21809
198218,2.11171
198219,2.14516
198220,2.32637
198221,2.24807
198222,2.40467
198223,2.40467
198224,2.10345
198225,2.10345
198226,2.34427
198227,2.47856
198228,2.18605
198229,2.67357
198230,3.53846
198231,2.24113
198232,2.12045
198233,2.12045
198234,2.12045
198235,2.12045
198236,1.97014
198237,1.52381
198238,1.91291
198239,1.91291
198240,1.80492
198241,1.80492
198242,1.80492
198243,1.80492
198244,1.71652
198245,1.71652
198246,1.71652
198247,1.51696
198248,2.15893
198249,2.0209
198250,2.4359
198251,2.4359
198252,1.88256
198253,2.0043
198254,2.0043
198255,1.88535
198256,2.12524
198257,2.12524
198258,2.12524
198259,2.51102
198260,2.51102
198261,2.51102
198262,1.97093
198263,1.97093
198264,1.83044
198265,1.83044
198266,1.60645
198267,1.9051
198268,1.97222
198269,2
198270,2.10554
198271,2.10554
198272,2.10554
198273,2.1158
198274,2.1158
198275,2.28827
198276,2.25
198277,2.25
198278,2.01426
198279,1.71815
198280,2.03703
198281,2.03703
198282,2.03703
198283,2.1832
198284,2.1832
198285,2.20503
198286,2.20503
198287,2.18519
198288,2.18519
198289,2
198290,2.21825
198291,2
198292,2.32738
198293,1.91175
198294,1.85791
198295,2
198296,2
198297,1.8295
198298,1.8295
198299,1.8738
198300,1.98068
198301,1.98068
198302,1.83817
198303,1.83817
198304,1.83817
198305,1.84347
198306,1.7444
198307,1.7444
198308,1.7444
198309,1.7027
198310,1.7583
198311,1.7583
198312,1.71033
198313,2.08907
198314,2.05909
198315,2.05909
198316,2.09907
198317,2.09293
198318,2.09293
198319,2.09293
198320,2.12731
198321,2.12731
198322,2.16975
198323,2.17035
198324,2.17035
198325,2.06202
198326,2.35544
198327,2.35544
198328,2.71642
198329,2.71642
198330,2.29528
198331,2.62267
198332,2.13159
198333,2.13159
198334,2.8
198335,1.90878
198336,1.96013
198337,1.88311
198338,1.88311
198339,2.4718
198340,2.4718
198341,2.48417
198342,2.53968
198343,2.53968
198344,2.01786
198345,2.40091
198346,2.40091
198347,2.40091
198348,2.45634
198349,2.45634
198350,2.34779
198351,2.56489
198352,1.90512
198353,1.9936
198354,1.84613
198355,1.84613
198356,1.87954
198357,1.82942
198358,1.82942
198359,1.82942
198360,1.80889
